,id,cid,short_title,title,unique_version,installation_date_criterion_left,installation_date_criterion_right,aida_url,legifrance_url,classements_with_alineas,enriched_from_id
244,132644174788397613,JORFTEXT000000568479,Arrêté du 23 juillet 1997,Arrêté du 23 juillet 1997 relatif aux stockages de chlore gazeux liquéfié sous pression lorsque la quantité totale susceptible d'être présente dans l'installation est supérieure ou égale à 18 tonnes,False,,,https://aida.ineris.fr/consultation_document/35346,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000568479,"[{""rubrique"": ""1138"", ""regime"": ""A"", ""alineas"": []}, {""rubrique"": ""4710"", ""regime"": ""A"", ""alineas"": []}]",940834929968848148
245,856583065523108632,JORFTEXT000000573432,Arrêté du 6 septembre 2000,Arrêté du 06/09/00 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 1611,True,,,https://aida.ineris.fr/consultation_document/5467,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000573432,"[{""rubrique"": ""1611"", ""regime"": ""D"", ""alineas"": []}]",580836881029456652
246,825859000498578307,JORFTEXT000000574817,Arrêté du 23 décembre 1998,Arrêté du 23 décembre 1998 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 4511,True,,,https://aida.ineris.fr/consultation_document/35354,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000574817,"[{""rubrique"": ""4511"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1173"", ""regime"": ""D"", ""alineas"": []}]",150364864614886723
247,18784986725602130,JORFTEXT000000584145,Arrêté du 29 mai 2000,"Arrêté du 29 mai 2000 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2925 ""accumulateurs (ateliers de charge d')""",False,,2000-05-29,https://aida.ineris.fr/consultation_document/5481,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000584145,"[{""rubrique"": ""2925"", ""regime"": ""D"", ""alineas"": []}]",562651089180333144
248,951007511822052921,JORFTEXT000000584145,Arrêté du 29 mai 2000,"Arrêté du 29 mai 2000 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2925 ""accumulateurs (ateliers de charge d')""",False,2000-05-29,,https://aida.ineris.fr/consultation_document/5481,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000584145,"[{""rubrique"": ""2925"", ""regime"": ""D"", ""alineas"": []}]",562651089180333144
249,798878791916293509,JORFTEXT000000584145,Arrêté du 29 mai 2000,"Arrêté du 29 mai 2000 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2925 ""accumulateurs (ateliers de charge d')""",False,,,https://aida.ineris.fr/consultation_document/5481,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000584145,"[{""rubrique"": ""2925"", ""regime"": ""D"", ""alineas"": []}]",562651089180333144
250,592617974503497764,JORFTEXT000000619924,Arrêté du 4 juin 2004,"Arrêté du 04/06/04 relatif aux prescriptions générales applicables aux  installations classées soumises à déclaration sous la rubrique 2930 relative aux ateliers de réparation et d'entretien de véhicules et engins à moteur, y compris les activités de carrosserie et de tôlerie.",True,,,https://aida.ineris.fr/consultation_document/5149,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000619924,"[{""rubrique"": ""2930"", ""regime"": ""D"", ""alineas"": []}]",212653971915843377
251,324125095617242399,JORFTEXT000000630475,Arrêté du 20 avril 2005,"Arrêté du 20 avril 2005 relatif aux prescriptions générales applicables aux installations classées soumises à déclaration sous l'une ou plusieurs des rubriques nos 1436, 4330, 4331, 4722, 4734, 4742, 4743, 4744, 4746, 4747 ou 4748, ou pour le pétrole brut sous l'une ou plusieurs des rubriques nos 4510 ou 4511",True,,,https://aida.ineris.fr/consultation_document/35813,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000630475,"[{""rubrique"": ""1436"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4330"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4331"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4510"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4511"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4722"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4734"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4742"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4743"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4744"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4746"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4747"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1433"", ""regime"": ""D"", ""alineas"": []}]",485821465374807834
252,437378224067237466,JORFTEXT000000644060,Arrêté du 30 juin 2006,Arrêté du 30 juin 2006 relatif aux prescriptions générales applicables aux installations relevant du régime de l'autorisation au titre de la rubrique n° 3260 de la nomenclature des installations classées pour la protection de l'environnement,True,,,https://aida.ineris.fr/consultation_document/4919,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000644060,"[{""rubrique"": ""2565"", ""regime"": ""A"", ""alineas"": []}, {""rubrique"": ""3260"", ""regime"": ""A"", ""alineas"": []}]",61300395372166338
253,790693419609097429,JORFTEXT000000756621,Arrêté du 13 juillet 1998,"Arrêté du 13 juillet 1998 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous l'une ou plusieurs des rubriques nos 4110, 4709, 4713, 4736 ou 4737",True,,,https://aida.ineris.fr/consultation_document/35318,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000756621,"[{""rubrique"": ""4110"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4709"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4713"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4736"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4737"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1111"", ""regime"": ""D"", ""alineas"": []}]",768579138454835119
254,813204495993098854,JORFTEXT000000756654,Arrêté du 13 juillet 1998,"Arrêté du 13 juillet 1998 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous l'une ou plusieurs des rubriques nos 4120, 4130, 4140, 4150, 4738, 4739 ou 4740",True,,,https://aida.ineris.fr/consultation_document/35330,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000756654,"[{""rubrique"": ""4120"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4130"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4140"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4150"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4738"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4739"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""4740"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1131"", ""regime"": ""D"", ""alineas"": []}]",406924132199628758
